Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name,group
Shanghai,PM2.5 - Principal,15DEC17:18:00:00,2017,12,15,18,23.6,75,Moderate,22,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16DEC17:00:00:00,2017,12,16,0,44.2,122,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16DEC17:06:00:00,2017,12,16,6,78.4,163,Unhealthy,92,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16DEC17:12:00:00,2017,12,16,12,86.7,167,Unhealthy,77,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16DEC17:18:00:00,2017,12,16,18,62.5,155,Unhealthy,73,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,17DEC17:00:00:00,2017,12,17,0,57.5,152,Unhealthy,59,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,17DEC17:06:00:00,2017,12,17,6,55.9,151,Unhealthy,48,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,17DEC17:12:00:00,2017,12,17,12,51.2,140,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,17DEC17:18:00:00,2017,12,17,18,46,127,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,18DEC17:00:00:00,2017,12,18,0,50.5,138,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,18DEC17:06:00:00,2017,12,18,6,41.6,116,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,18DEC17:12:00:00,2017,12,18,12,43.6,121,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,18DEC17:18:00:00,2017,12,18,18,58.4,152,Unhealthy,62,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,19DEC17:00:00:00,2017,12,19,0,68.8,158,Unhealthy,72,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,19DEC17:06:00:00,2017,12,19,6,78,163,Unhealthy,86,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,19DEC17:12:00:00,2017,12,19,12,43.2,120,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,19DEC17:18:00:00,2017,12,19,18,20.1,68,Moderate,23,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20DEC17:00:00:00,2017,12,20,0,15.5,58,Moderate,15,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20DEC17:06:00:00,2017,12,20,6,15.3,58,Moderate,15,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20DEC17:12:00:00,2017,12,20,12,56.4,151,Unhealthy,73,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20DEC17:18:00:00,2017,12,20,18,66.9,157,Unhealthy,66,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,21DEC17:00:00:00,2017,12,21,0,71.9,159,Unhealthy,73,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,21DEC17:06:00:00,2017,12,21,6,88,168,Unhealthy,95,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,21DEC17:12:00:00,2017,12,21,12,74.5,161,Unhealthy,58,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,21DEC17:18:00:00,2017,12,21,18,65.1,156,Unhealthy,69,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,22DEC17:00:00:00,2017,12,22,0,62.2,154,Unhealthy,55,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,22DEC17:06:00:00,2017,12,22,6,58.5,153,Unhealthy,58,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,22DEC17:12:00:00,2017,12,22,12,71.8,159,Unhealthy,75,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,22DEC17:18:00:00,2017,12,22,18,61.2,154,Unhealthy,68,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,23DEC17:00:00:00,2017,12,23,0,83.3,165,Unhealthy,86,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,23DEC17:06:00:00,2017,12,23,6,70.4,159,Unhealthy,61,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,23DEC17:12:00:00,2017,12,23,12,46.5,128,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,23DEC17:18:00:00,2017,12,23,18,32.6,94,Moderate,32,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24DEC17:00:00:00,2017,12,24,0,42.8,119,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24DEC17:06:00:00,2017,12,24,6,158.7,209,Very Unhealthy,169,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24DEC17:12:00:00,2017,12,24,12,189.2,239,Very Unhealthy,188,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24DEC17:18:00:00,2017,12,24,18,88,168,Unhealthy,81,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,25DEC17:00:00:00,2017,12,25,0,60.1,153,Unhealthy,57,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,25DEC17:06:00:00,2017,12,25,6,60.6,154,Unhealthy,64,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,25DEC17:12:00:00,2017,12,25,12,54,147,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,25DEC17:18:00:00,2017,12,25,18,54.7,148,Unhealthy for Sensitive Groups,58,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,26DEC17:00:00:00,2017,12,26,0,27.2,83,Moderate,26,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,26DEC17:06:00:00,2017,12,26,6,33.9,97,Moderate,36,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,26DEC17:12:00:00,2017,12,26,12,53.2,145,Unhealthy for Sensitive Groups,59,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,26DEC17:18:00:00,2017,12,26,18,46.6,128,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,27DEC17:00:00:00,2017,12,27,0,36.2,103,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,27DEC17:06:00:00,2017,12,27,6,39.2,110,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,27DEC17:12:00:00,2017,12,27,12,48.8,134,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,27DEC17:18:00:00,2017,12,27,18,37.9,107,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,28DEC17:00:00:00,2017,12,28,0,25.2,79,Moderate,27,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,28DEC17:06:00:00,2017,12,28,6,22.9,74,Moderate,22,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,28DEC17:12:00:00,2017,12,28,12,21.5,71,Moderate,18,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,28DEC17:18:00:00,2017,12,28,18,22.5,73,Moderate,26,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,29DEC17:00:00:00,2017,12,29,0,22.5,73,Moderate,20,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,29DEC17:06:00:00,2017,12,29,6,22.7,73,Moderate,26,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,29DEC17:12:00:00,2017,12,29,12,34,97,Moderate,38,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,29DEC17:18:00:00,2017,12,29,18,42.4,118,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,30DEC17:00:00:00,2017,12,30,0,42.1,117,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,30DEC17:06:00:00,2017,12,30,6,35.4,100,Moderate,39,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,30DEC17:12:00:00,2017,12,30,12,42.3,118,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,30DEC17:18:00:00,2017,12,30,18,74.5,161,Unhealthy,85,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,31DEC17:00:00:00,2017,12,31,0,170.3,221,Very Unhealthy,164,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,31DEC17:06:00:00,2017,12,31,6,154.1,205,Very Unhealthy,156,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,31DEC17:12:00:00,2017,12,31,12,161.2,212,Very Unhealthy,178,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,31DEC17:18:00:00,2017,12,31,18,184.5,235,Very Unhealthy,212,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,01JAN18:00:00:00,2018,1,1,0,236.8,287,Very Unhealthy,242,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,01JAN18:06:00:00,2018,1,1,6,153.6,204,Very Unhealthy,128,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,01JAN18:12:00:00,2018,1,1,12,68.6,158,Unhealthy,55,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,01JAN18:18:00:00,2018,1,1,18,36.9,104,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,02JAN18:00:00:00,2018,1,2,0,34.9,99,Moderate,33,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,02JAN18:06:00:00,2018,1,2,6,31.1,91,Moderate,28,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,02JAN18:12:00:00,2018,1,2,12,35.7,101,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,02JAN18:18:00:00,2018,1,2,18,26.5,81,Moderate,27,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,03JAN18:00:00:00,2018,1,3,0,25.4,79,Moderate,23,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,03JAN18:06:00:00,2018,1,3,6,18,63,Moderate,20,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,03JAN18:12:00:00,2018,1,3,12,31.1,91,Moderate,31,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,03JAN18:18:00:00,2018,1,3,18,26.5,81,Moderate,21,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,04JAN18:00:00:00,2018,1,4,0,17,61,Moderate,17,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,04JAN18:06:00:00,2018,1,4,6,10.9,45,Good,11,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,04JAN18:12:00:00,2018,1,4,12,10.1,42,Good,11,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,04JAN18:18:00:00,2018,1,4,18,14.8,57,Moderate,15,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,05JAN18:00:00:00,2018,1,5,0,11.5,48,Good,10,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,05JAN18:06:00:00,2018,1,5,6,11.6,48,Good,16,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,05JAN18:12:00:00,2018,1,5,12,21,70,Moderate,21,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,05JAN18:18:00:00,2018,1,5,18,43.3,120,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,06JAN18:00:00:00,2018,1,6,0,66.7,157,Unhealthy,67,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,06JAN18:06:00:00,2018,1,6,6,68.8,158,Unhealthy,67,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,06JAN18:12:00:00,2018,1,6,12,64.6,156,Unhealthy,52,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,06JAN18:18:00:00,2018,1,6,18,62.9,155,Unhealthy,59,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,07JAN18:00:00:00,2018,1,7,0,41.5,116,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,07JAN18:06:00:00,2018,1,7,6,25.1,78,Moderate,26,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,07JAN18:12:00:00,2018,1,7,12,19.5,67,Moderate,19,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,07JAN18:18:00:00,2018,1,7,18,24,76,Moderate,25,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,08JAN18:00:00:00,2018,1,8,0,36.5,103,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,08JAN18:06:00:00,2018,1,8,6,88.9,168,Unhealthy,101,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,08JAN18:12:00:00,2018,1,8,12,127,188,Unhealthy,132,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,08JAN18:18:00:00,2018,1,8,18,124.2,186,Unhealthy,128,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,09JAN18:00:00:00,2018,1,9,0,57.2,152,Unhealthy,52,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,09JAN18:06:00:00,2018,1,9,6,31.6,92,Moderate,28,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,09JAN18:12:00:00,2018,1,9,12,29.9,88,Moderate,25,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,09JAN18:18:00:00,2018,1,9,18,28.6,86,Moderate,27,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,10JAN18:00:00:00,2018,1,10,0,27.7,84,Moderate,23,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,10JAN18:06:00:00,2018,1,10,6,32.7,94,Moderate,37,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,10JAN18:12:00:00,2018,1,10,12,40.4,113,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,10JAN18:18:00:00,2018,1,10,18,41.9,117,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,11JAN18:00:00:00,2018,1,11,0,41.6,116,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,11JAN18:06:00:00,2018,1,11,6,47.4,130,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,11JAN18:12:00:00,2018,1,11,12,49.6,136,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,11JAN18:18:00:00,2018,1,11,18,64,155,Unhealthy,70,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,12JAN18:00:00:00,2018,1,12,0,33.1,95,Moderate,28,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,12JAN18:06:00:00,2018,1,12,6,21.7,71,Moderate,22,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,12JAN18:12:00:00,2018,1,12,12,31.1,91,Moderate,29,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,14JAN18:00:00:00,2018,1,14,0,47.4,130,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,14JAN18:18:00:00,2018,1,14,18,30.8,90,Moderate,32,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,15JAN18:00:00:00,2018,1,15,0,39.6,111,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,15JAN18:06:00:00,2018,1,15,6,32.6,94,Moderate,33,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,15JAN18:12:00:00,2018,1,15,12,45.6,126,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,15JAN18:18:00:00,2018,1,15,18,26.1,80,Moderate,27,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16JAN18:00:00:00,2018,1,16,0,25.8,80,Moderate,23,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16JAN18:06:00:00,2018,1,16,6,28,84,Moderate,30,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16JAN18:12:00:00,2018,1,16,12,38.9,109,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16JAN18:18:00:00,2018,1,16,18,104.4,176,Unhealthy,118,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,17JAN18:00:00:00,2018,1,17,0,130.2,190,Unhealthy,121,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,17JAN18:06:00:00,2018,1,17,6,95,171,Unhealthy,89,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,17JAN18:12:00:00,2018,1,17,12,96.7,172,Unhealthy,95,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,17JAN18:18:00:00,2018,1,17,18,116.4,182,Unhealthy,126,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,18JAN18:00:00:00,2018,1,18,0,106.3,177,Unhealthy,101,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,18JAN18:06:00:00,2018,1,18,6,99.9,174,Unhealthy,104,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,18JAN18:12:00:00,2018,1,18,12,93.9,171,Unhealthy,87,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,18JAN18:18:00:00,2018,1,18,18,60.5,154,Unhealthy,57,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,19JAN18:00:00:00,2018,1,19,0,72.6,160,Unhealthy,80,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,19JAN18:06:00:00,2018,1,19,6,95.4,172,Unhealthy,99,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,19JAN18:12:00:00,2018,1,19,12,154.8,205,Very Unhealthy,172,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,19JAN18:18:00:00,2018,1,19,18,155.8,206,Very Unhealthy,142,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20JAN18:00:00:00,2018,1,20,0,98.3,173,Unhealthy,98,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20JAN18:06:00:00,2018,1,20,6,101.4,175,Unhealthy,92,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20JAN18:12:00:00,2018,1,20,12,98.3,173,Unhealthy,107,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20JAN18:18:00:00,2018,1,20,18,106.4,177,Unhealthy,104,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,21JAN18:06:00:00,2018,1,21,6,46,127,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,21JAN18:12:00:00,2018,1,21,12,40.2,113,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,21JAN18:18:00:00,2018,1,21,18,39.9,112,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,22JAN18:06:00:00,2018,1,22,6,31.1,91,Moderate,34,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,22JAN18:12:00:00,2018,1,22,12,56.1,151,Unhealthy,59,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,22JAN18:18:00:00,2018,1,22,18,51.9,141,Unhealthy for Sensitive Groups,51,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,23JAN18:18:00:00,2018,1,23,18,35.2,100,Moderate,36,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24JAN18:00:00:00,2018,1,24,0,33.7,96,Moderate,35,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24JAN18:06:00:00,2018,1,24,6,31.1,91,Moderate,27,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24JAN18:12:00:00,2018,1,24,12,27.8,84,Moderate,27,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24JAN18:18:00:00,2018,1,24,18,20.1,68,Moderate,19,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,25JAN18:00:00:00,2018,1,25,0,20.5,69,Moderate,22,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,25JAN18:06:00:00,2018,1,25,6,16.1,59,Moderate,16,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,25JAN18:12:00:00,2018,1,25,12,18.2,64,Moderate,20,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,25JAN18:18:00:00,2018,1,25,18,16,59,Moderate,18,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,26JAN18:00:00:00,2018,1,26,0,11.9,50,Good,10,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,26JAN18:06:00:00,2018,1,26,6,20.1,68,Moderate,20,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,26JAN18:12:00:00,2018,1,26,12,21.7,71,Moderate,22,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,26JAN18:18:00:00,2018,1,26,18,18.9,65,Moderate,19,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,27JAN18:00:00:00,2018,1,27,0,18.7,65,Moderate,18,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,27JAN18:06:00:00,2018,1,27,6,22,72,Moderate,24,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,27JAN18:12:00:00,2018,1,27,12,23.4,75,Moderate,25,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,27JAN18:18:00:00,2018,1,27,18,20.8,69,Moderate,20,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,28JAN18:00:00:00,2018,1,28,0,14.4,56,Moderate,14,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,28JAN18:06:00:00,2018,1,28,6,13,53,Moderate,16,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,28JAN18:12:00:00,2018,1,28,12,17.3,62,Moderate,19,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,28JAN18:18:00:00,2018,1,28,18,25.5,79,Moderate,29,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,29JAN18:00:00:00,2018,1,29,0,67.4,157,Unhealthy,70,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,29JAN18:06:00:00,2018,1,29,6,107.3,178,Unhealthy,101,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,29JAN18:12:00:00,2018,1,29,12,134.8,192,Unhealthy,127,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,29JAN18:18:00:00,2018,1,29,18,80,164,Unhealthy,86,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,30JAN18:00:00:00,2018,1,30,0,137.1,193,Unhealthy,165,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,30JAN18:06:00:00,2018,1,30,6,210.4,260,Very Unhealthy,218,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,30JAN18:12:00:00,2018,1,30,12,216.9,267,Very Unhealthy,196,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,31JAN18:00:00:00,2018,1,31,0,181.7,232,Very Unhealthy,192,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,31JAN18:06:00:00,2018,1,31,6,201.3,251,Very Unhealthy,183,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,31JAN18:12:00:00,2018,1,31,12,180.5,231,Very Unhealthy,181,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,31JAN18:18:00:00,2018,1,31,18,187.5,238,Very Unhealthy,188,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,01FEB18:00:00:00,2018,2,1,0,175.3,226,Very Unhealthy,162,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16FEB18:00:00:00,2018,2,16,0,15.4,58,Moderate,15,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16FEB18:06:00:00,2018,2,16,6,13.3,54,Moderate,12,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16FEB18:12:00:00,2018,2,16,12,16.3,60,Moderate,17,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16FEB18:18:00:00,2018,2,16,18,40.4,113,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,26FEB18:18:00:00,2018,2,26,18,44.9,124,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,27FEB18:00:00:00,2018,2,27,0,46.6,128,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,27FEB18:06:00:00,2018,2,27,6,43.1,120,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,06MAR18:12:00:00,2018,3,6,12,20.4,68,Moderate,18,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,06MAR18:18:00:00,2018,3,6,18,22.3,72,Moderate,20,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,07MAR18:00:00:00,2018,3,7,0,24.5,77,Moderate,25,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,07MAR18:06:00:00,2018,3,7,6,22.8,74,Moderate,23,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,07MAR18:12:00:00,2018,3,7,12,25.9,80,Moderate,29,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,10MAR18:18:00:00,2018,3,10,18,76.7,162,Unhealthy,84,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,11MAR18:00:00:00,2018,3,11,0,81.5,164,Unhealthy,88,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,11MAR18:06:00:00,2018,3,11,6,76.5,162,Unhealthy,80,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,11MAR18:12:00:00,2018,3,11,12,73,160,Unhealthy,67,UG/M3,1 Hr,Valid,1
